sign	id	agew_n	heightw_n	weightw_n	want_dietw_n	want_diet_1	id_p_createdw_n	waistw_n	bmi_finalw_n	bmi_1	recentw_n	seoul	metropol	otherregion	company	worker	etcwork	gender	married	d1	d2	d3	d4	loss_up	loss_down	loss_both	d_purpose1	d_purpose2	d_purpose3	diet_food	diet_clinic	20_female	PG01
0	toma	0.22	0.50	0.53	0.44	2	0.23	0.50	0.58	3	0.61	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	hes9411	0.48	0.39	0.30	0.44	2	0.53	0.13	0.36	2	0.07	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1
0	eee1985	0.43	0.61	0.20	0.28	2	0.95	0.41	0.14	1	0.26	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
0	sdw111	0.75	0.56	0.47	0.72	3	0.00	0.38	0.47	2	0.19	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0	ha0602	0.91	0.00	0.27	0.36	2	0.03	0.63	0.59	3	0.00	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1
0	lovestar1979	0.27	0.61	0.43	0.52	3	0.83	0.41	0.40	2	0.11	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1
0	hslee	0.43	0.00	0.17	0.20	1	1.00	0.41	0.39	2	0.25	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
0	sharon78	0.32	0.28	0.23	0.28	2	0.81	0.00	0.33	2	1.00	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1
0	hijaeeun	0.05	0.11	0.43	0.28	2	0.00	0.50	0.67	3	0.42	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0	cflora	0.38	0.33	0.23	0.32	2	0.98	0.41	0.31	2	0.20	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1
0	ljh0407	0.16	0.50	0.40	0.40	2	0.12	0.41	0.42	2	0.24	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	hh991211	0.59	0.33	0.33	0.40	2	0.00	0.38	0.43	2	0.00	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1
0	sunnyyoon7	0.48	0.56	0.60	0.36	2	0.01	0.41	0.62	3	0.28	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1
0	blueseagul	0.16	0.50	0.30	0.36	2	0.77	0.25	0.30	2	0.99	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	yejumam	0.38	0.50	0.43	0.52	3	0.00	0.41	0.46	2	0.20	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	sense1977	0.38	0.50	0.37	0.32	2	0.29	0.41	0.38	2	0.90	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	tjwjd23kr	0.91	0.22	0.17	0.24	1	0.01	0.25	0.28	2	0.05	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1
0	somi0628	0.70	0.94	0.77	0.96	4	0.02	0.88	0.60	3	0.00	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1
0	lykyung	0.70	0.22	0.33	0.40	2	1.00	0.38	0.49	2	0.02	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1
0	79ohj	0.27	0.67	0.50	0.60	3	0.39	0.88	0.45	2	0.01	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	leesunlee	0.32	1.00	1.00	0.68	3	0.00	0.41	0.85	4	0.00	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1
0	whoami9	0.59	0.44	0.50	0.60	3	0.85	0.41	0.57	3	0.16	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1
0	youmehwa	0.59	0.61	0.27	0.36	2	0.00	0.38	0.21	1	0.17	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	dpsmj	0.43	0.50	0.08	0.12	1	0.40	0.00	0.05	1	0.09	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1
0	hyejim4004	0.22	0.33	0.17	0.20	1	0.00	0.00	0.23	1	0.26	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1
0	la369369	0.22	0.50	0.13	0.20	1	0.45	0.13	0.11	1	0.00	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	laeti	0.48	0.44	0.23	0.28	2	0.06	0.38	0.25	2	0.01	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	yb7859	0.54	0.44	0.37	0.40	2	0.01	0.25	0.41	2	0.02	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	chubbygirl	0.43	1.00	0.77	0.92	4	0.92	0.41	0.52	3	0.45	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1
0	minj1110	0.59	0.56	0.73	0.00	1	0.07	1.00	0.78	4	1.00	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1
0	ejoocool	0.48	0.28	0.43	0.20	1	0.03	0.50	0.58	3	0.80	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1
0	gelpos	0.43	0.06	0.27	0.36	2	1.00	0.38	0.49	2	0.17	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1
0	aaaa05	0.54	0.89	0.77	1.00	4	0.00	0.41	0.63	3	0.40	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	netkill	0.48	0.33	0.40	0.52	3	0.00	0.38	0.51	3	0.18	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1
0	badajiju	0.22	0.67	0.53	0.56	3	0.28	0.22	0.49	2	0.00	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	kyung0023	0.48	0.33	0.93	1.00	4	0.00	0.88	1.00	4	0.65	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	soggub	0.54	1.00	0.77	0.92	4	0.00	0.63	0.57	3	0.16	0	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1
0	oneun	0.22	0.72	0.68	0.88	4	0.73	0.63	0.63	3	0.69	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1
0	kamja77	0.16	0.00	0.27	0.24	1	1.00	0.63	0.65	3	0.19	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	MYHEE001	0.32	0.50	0.77	0.08	1	0.26	0.63	0.85	4	1.00	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1
0	anniver	0.11	0.83	0.80	0.96	4	0.00	0.88	0.69	3	0.10	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1
0	hessea	0.16	0.50	0.93	1.00	4	0.77	0.41	1.00	4	0.28	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1
0	babi49	0.27	0.61	0.47	0.56	3	0.40	0.25	0.44	2	0.14	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1
0	nankmk	0.43	0.61	0.37	0.52	3	0.74	0.38	0.33	2	0.13	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1
0	weirdy	0.43	0.22	0.20	0.24	1	0.92	0.25	0.32	2	0.00	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1
0	attagal	0.65	0.61	0.23	0.28	2	0.03	0.00	0.18	1	1.00	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1
0	guccimaniac	0.22	0.33	0.50	0.60	3	0.52	0.71	0.63	3	0.35	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1
0	jamaisvu	0.48	0.56	0.67	0.44	2	0.96	0.75	0.70	3	0.42	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1
0	pporolee	0.11	0.50	0.37	0.36	2	0.44	0.41	0.38	2	0.52	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1
0	joy3206	0.22	0.44	0.33	0.40	2	0.29	0.25	0.37	2	0.06	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1
0	love1357	1.00	0.61	0.50	0.48	2	0.03	0.50	0.48	2	0.84	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1
0	Jscorpion	0.59	0.33	0.43	0.52	3	0.03	0.66	0.55	3	0.00	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	aaaa15	0.54	0.89	0.77	1.00	4	0.02	0.41	0.63	3	0.33	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	mkjung	0.54	0.44	0.37	0.44	2	0.04	0.25	0.41	2	0.67	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	tsis1004	0.59	0.67	0.37	0.40	2	0.01	0.25	0.30	2	0.00	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1
0	zhss025	0.48	0.67	0.67	0.48	2	0.19	0.41	0.64	3	0.56	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1
0	seayoun538	0.27	0.11	0.03	0.04	1	0.47	0.00	0.16	1	0.13	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1
0	thgussl	0.05	0.78	0.37	0.44	2	0.88	0.25	0.25	1	0.11	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1
0	mano	0.54	0.00	0.00	0.12	1	0.67	0.00	0.28	2	0.30	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	bbootti	0.38	0.61	0.30	0.36	2	0.92	0.25	0.25	2	0.14	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1
0	1sunnyj	0.38	0.67	0.70	0.84	4	0.00	1.00	0.68	3	0.16	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1
0	rosaria9	0.86	0.00	0.07	0.00	1	0.24	0.25	0.35	2	0.58	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1
0	mongsil6	0.65	0.44	0.37	0.48	2	0.00	0.41	0.41	2	1.00	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	atom147741	0.59	0.33	0.30	0.44	2	0.00	0.63	0.39	2	0.15	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	kuna_k	0.70	0.06	0.30	0.36	2	0.00	0.38	0.53	3	0.69	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1
0	misun2004	0.70	0.61	0.53	0.48	2	0.03	0.38	0.52	3	0.00	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1
0	suhong20	1.00	0.78	0.77	0.68	3	0.00	0.41	0.69	3	0.30	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1
0	sunnythin	0.86	0.50	1.00	1.00	4	0.00	1.00	1.00	4	0.18	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1
0	freshfmnl	0.05	0.89	0.70	0.60	3	0.00	0.41	0.56	3	0.38	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
0	youi1976	0.43	0.22	0.57	0.68	3	0.00	0.50	0.78	4	0.80	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	byunmi	0.27	0.33	0.00	0.00	1	1.00	0.00	0.00	1	0.03	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	sjiny2	0.65	0.22	0.33	0.40	2	0.00	0.69	0.49	2	0.15	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1
0	elga0	0.16	0.33	0.27	0.32	2	0.54	0.41	0.35	2	0.22	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1
0	doll5019	1.00	0.50	0.63	0.72	3	0.00	0.50	0.69	3	0.64	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1
0	spica91	0.65	0.89	1.00	1.00	4	1.00	1.00	1.00	4	0.07	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1
0	ji0hyun	0.48	0.17	0.10	0.12	1	0.68	0.57	0.22	1	0.22	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1
0	somnio	1.00	0.00	0.30	0.32	2	0.03	0.41	0.57	3	0.20	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1
0	yschoi815	0.22	0.00	0.13	0.08	1	0.01	0.13	0.35	2	0.65	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	ehkim2002	0.65	0.22	1.00	0.68	3	0.00	0.88	1.00	4	0.99	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	phs3565	0.27	0.50	0.93	1.00	4	0.30	0.88	1.00	4	0.23	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1
0	0120200	0.16	0.06	0.50	0.60	3	0.66	0.38	0.79	4	0.03	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1
0	querida7312	0.59	0.44	0.77	0.96	4	0.05	0.63	0.88	4	0.05	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1
0	seollan	0.43	0.33	0.40	0.48	2	0.03	0.38	0.51	3	0.14	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1
0	bangebange	0.81	0.39	1.00	1.00	4	0.00	1.00	1.00	4	0.17	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1
0	home512	0.43	0.39	0.53	0.68	3	0.00	0.41	0.64	3	0.03	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1
0	sall914	1.00	0.83	0.70	0.84	4	0.18	0.88	0.59	3	0.14	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1
0	ppclsy	0.54	0.50	0.30	0.36	2	0.00	0.19	0.30	2	0.24	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1
0	luvi07	0.27	0.22	0.43	0.44	2	0.81	0.50	0.61	3	0.09	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1
0	coco1004	0.81	0.06	0.55	0.68	3	0.01	1.00	0.86	4	0.61	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0	cobbie70	0.75	0.28	0.27	0.24	1	0.00	0.38	0.37	2	0.00	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1
0	mimoda	0.81	0.50	0.27	0.36	2	0.45	0.17	0.27	2	0.28	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1
0	hanacha	0.32	1.00	0.60	0.72	3	0.74	0.41	0.37	2	0.00	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1
0	lens	0.43	0.00	0.10	0.12	1	0.70	0.41	0.30	2	0.17	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1
0	iameun	0.38	0.67	1.00	1.00	4	1.00	1.00	1.00	4	0.07	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	leep	0.00	0.00	0.33	0.40	2	0.50	0.38	0.68	3	0.11	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1
0	jaki0323	0.32	0.28	0.33	0.40	2	0.00	0.25	0.46	2	0.11	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1
0	aaaa09	0.54	0.89	0.77	1.00	4	0.00	0.41	0.63	3	0.40	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	ms5305	0.65	0.33	0.43	0.52	3	0.02	0.38	0.55	3	0.22	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1
0	nutbomb	0.54	0.67	0.43	0.52	3	0.41	0.38	0.38	2	0.02	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1
0	kmy3827	0.65	0.44	0.33	0.32	2	0.08	0.41	0.37	2	0.47	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1
0	CYK0316	1.00	0.50	0.27	0.28	2	0.08	0.25	0.27	2	0.50	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1
0	734018	1.00	0.06	0.27	0.28	2	0.00	0.41	0.49	2	0.41	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
0	hwang275	0.97	0.89	0.97	0.00	1	0.22	0.88	0.84	4	1.00	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1
0	greentea	0.11	0.33	0.43	0.52	3	0.83	0.19	0.55	3	0.16	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0	kong155	0.43	0.44	0.27	0.36	2	0.04	0.25	0.29	2	0.00	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1
0	jeha6	0.81	0.33	0.73	0.92	4	0.00	0.63	0.91	4	0.17	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1
0	treeon	0.59	0.56	0.70	0.84	4	0.01	0.88	0.74	3	0.76	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1
0	ym0309	0.22	0.61	0.60	0.72	3	0.00	0.63	0.59	3	0.09	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	ok0132	0.81	0.22	0.50	0.60	3	0.00	0.63	0.69	3	0.16	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1
0	sm1995	0.43	0.39	0.37	0.44	2	0.71	0.38	0.44	2	0.41	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1
0	piglet50	0.27	0.44	0.47	0.56	3	0.95	0.63	0.53	3	0.07	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1
0	celavie	0.48	0.61	0.70	0.68	3	0.08	0.41	0.71	3	0.45	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	clare22	0.27	0.22	0.43	0.52	3	0.00	0.38	0.61	3	0.06	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1
0	nevaru	0.48	0.33	0.33	0.44	2	0.95	0.41	0.42	2	0.97	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	77lmy	0.38	0.33	0.00	0.00	1	0.50	0.00	0.00	1	0.06	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1
0	aaaa03	0.54	0.00	0.10	0.24	1	0.00	0.41	0.42	2	0.40	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	est12	0.11	0.22	0.50	0.72	3	0.00	0.50	0.69	3	0.28	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1
0	sumbit	0.27	1.00	1.00	1.00	4	0.00	0.41	0.71	3	0.26	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
0	etyoung	1.00	0.33	0.57	0.56	3	0.16	0.41	0.71	3	0.22	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1
0	941119	0.54	0.06	0.23	0.32	2	0.00	0.38	0.45	2	0.89	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	sappi2000	0.86	0.29	0.33	0.40	2	0.00	0.41	0.45	2	0.00	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1
0	aaaa13	0.54	0.89	0.77	1.00	4	0.00	0.41	0.63	3	0.40	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	seromi	0.65	0.78	0.40	0.48	2	0.67	0.38	0.29	2	0.25	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	yahone	0.54	0.39	0.32	0.48	2	0.59	0.25	0.38	2	0.97	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	rosesugar	0.00	0.11	0.13	0.28	2	1.00	0.41	0.29	2	0.08	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1
0	genkari	0.27	0.50	0.40	0.48	2	0.00	0.75	0.42	2	0.00	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	kaola	0.38	0.00	0.10	0.20	1	0.81	0.50	0.42	2	0.30	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1
0	aness420	0.59	1.00	0.67	0.84	4	0.25	0.41	0.44	2	0.06	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1
0	khwa033	0.97	0.00	0.17	0.12	1	0.00	0.25	0.51	3	0.64	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1
0	00eye1	0.05	0.39	0.53	0.56	3	0.02	0.41	0.64	3	0.59	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1
0	cham2	0.54	0.22	0.43	0.56	3	0.00	0.63	0.61	3	0.20	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1
0	art0205	0.43	0.06	0.13	0.20	1	0.81	0.13	0.32	2	0.26	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	goagogo	0.22	0.33	0.33	0.40	2	0.49	0.50	0.43	2	0.00	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1
0	shy1108	1.00	0.56	0.37	0.44	2	0.00	0.50	0.35	2	0.98	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1
0	mist000	0.75	0.11	0.07	0.08	1	0.30	0.25	0.21	1	0.22	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1
0	minji1005	0.16	0.28	0.27	0.24	1	0.22	0.06	0.37	2	0.84	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	kkurimu	0.32	0.33	0.17	0.12	1	0.95	0.41	0.23	1	0.61	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	k23436	0.16	0.50	0.37	0.44	2	0.04	0.41	0.38	2	0.06	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1
0	bummie	0.48	0.39	0.03	0.08	1	0.90	0.13	0.04	1	0.14	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	staff847	0.48	0.33	1.00	1.00	4	0.00	1.00	1.00	4	0.01	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1
0	dongli	0.27	0.25	0.30	0.36	2	0.64	0.41	0.43	2	0.00	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	jyeonni	0.16	0.00	0.12	0.20	1	1.00	1.00	0.41	2	0.11	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1
0	lauraya	0.16	0.61	0.53	0.64	3	0.45	0.38	0.52	3	0.15	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	1
0	ghli3	0.38	0.17	0.20	0.08	1	0.00	0.41	0.35	2	0.86	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	kepsjlee	0.43	0.28	0.15	0.28	2	0.91	0.41	0.23	1	0.00	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	yhs6543	1.00	0.28	0.20	0.16	1	0.79	0.25	0.29	2	1.00	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1
0	yu1774	0.59	0.17	0.40	0.48	2	0.00	0.13	0.60	3	0.06	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1
0	ledges	0.43	0.33	0.20	0.28	2	0.86	0.42	0.27	2	0.01	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1
0	innea	0.32	0.17	0.40	0.48	2	0.00	0.38	0.60	3	0.17	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1
0	fax0107	0.65	0.56	0.37	0.40	2	0.79	0.71	0.35	2	0.18	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	ahfps	0.38	0.17	0.53	0.64	3	0.00	0.81	0.77	4	0.30	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	ganban	0.32	0.72	0.53	0.64	3	0.90	0.38	0.46	2	0.14	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1
0	color28	0.59	0.33	0.87	1.00	4	0.79	1.00	1.00	4	0.00	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1
0	hyk1004hyk	0.54	0.33	0.90	0.68	3	0.00	0.41	1.00	4	0.00	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1
0	whitenoon	0.65	0.28	0.10	0.12	1	0.49	0.38	0.17	1	0.13	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	hye3535	0.11	0.61	0.27	0.64	3	0.34	0.25	0.21	1	0.11	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1
0	wldud311	0.22	0.44	0.43	0.52	3	0.07	0.25	0.49	2	0.14	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	edko	0.16	0.50	0.53	0.56	3	0.15	0.63	0.58	3	0.22	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
